"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V10"
"261" 2020 167 2 88.454842 6.545623 0.222511 0.241266 -0.000569
"262" 2020 167 2.5 100.21022 13.438082 0.222963 0.241225 -0.000588
"263" 2020 167 3 121.442719 20.696562 0.223392 0.24117 -0.000576
"264" 2020 167 3.5 145.685287 12.854219 0.223788 0.2411 -0.000534
"265" 2020 167 4 158.355774 12.85635 0.224163 0.241022 -0.000522
"266" 2020 167 4.5 168.14946 13.746214 0.224525 0.240938 -0.000516
"267" 2020 167 5 180.439331 13.357981 0.224873 0.240849 -0.000508
"268" 2020 167 5.5 190.649094 13.873397 0.225211 0.240753 -5e-04
"269" 2020 167 6 200.090881 14.45322 0.225537 0.240652 -0.000491
"270" 2020 167 6.5 194.08815 7.768145 0.22586 0.240558 -0.00047
"271" 2020 167 7 186.826004 2.828101 0.226186 0.240467 -0.000449
"272" 2020 167 7.5 177.168121 -1.197268 0.226517 0.240383 -0.000426
"273" 2020 167 8 166.348038 -5.471824 0.226854 0.240305 -0.000399
"274" 2020 167 8.5 154.394897 -9.914944 0.227198 0.240235 -0.000368
"275" 2020 167 9 141.581757 -14.645456 0.227548 0.240175 -0.000329
"276" 2020 167 9.5 129.323944 -16.95277 0.227891 0.240123 -0.000283
"277" 2020 167 10 113.568039 -16.493641 0.228227 0.240083 -0.000233
"278" 2020 167 10.5 99.995689 -17.652584 0.228552 0.240052 -0.000175
"279" 2020 167 11 82.583282 -16.040981 0.228875 0.240033 -0.000111
"280" 2020 167 11.5 64.420906 -38.356655 0.229188 0.240027 4.7e-05
"281" 2020 167 12 61.792416 -27.993732 0.229476 0.240022 4.3e-05
"282" 2020 167 12.5 58.54657 -28.003483 0.229794 0.240017 4.1e-05
"283" 2020 167 13 60.273914 -31.025152 0.230144 0.240012 3.8e-05
"284" 2020 167 13.5 61.99287 -33.959999 0.230526 0.240007 3.6e-05
"285" 2020 167 14 63.7346 -36.857868 0.230939 0.240002 3.5e-05
"286" 2020 167 14.5 65.440956 -39.857243 0.231383 0.239997 3.3e-05
"287" 2020 167 15 67.377411 -43.307518 0.231857 0.239992 3.1e-05
"288" 2020 167 15.5 69.026573 -39.906353 0.232265 0.239987 3e-05
"289" 2020 167 16 61.000515 -33.283405 0.232604 0.239983 2.9e-05
"290" 2020 167 16.5 53.009911 -27.833338 0.232875 0.239978 2.9e-05
"291" 2020 167 17 45.025368 -22.772682 0.233078 0.239973 2.9e-05
"292" 2020 167 17.5 37.046951 -17.955729 0.233214 0.239969 2.9e-05
"293" 2020 167 18 29.063137 -13.462811 0.233281 0.239964 2.9e-05
"294" 2020 167 18.5 21.535635 -11.873686 0.233379 0.23996 2.9e-05
"295" 2020 167 19 23.52478 -12.609529 0.233506 0.239955 2.8e-05
"296" 2020 167 19.5 23.788645 -12.101549 0.233663 0.239951 2.7e-05
"297" 2020 167 20 20.760014 -10.628057 0.233851 0.239947 2.7e-05
"298" 2020 167 20.5 18.569715 -9.823442 0.23407 0.239943 2.6e-05
"299" 2020 167 21 18.071678 -10.130434 0.234317 0.239938 2.6e-05
"300" 2020 167 21.5 25.259739 -10.484826 0.234815 0.239934 -4.3e-05
"301" 2020 167 22 36.994717 -14.167088 0.235565 0.239929 -0.000107
"302" 2020 167 22.5 50.21981 -18.408001 0.236564 0.239925 -0.000174
"303" 2020 167 23 64.6241 -23.137531 0.23799 0.239921 -0.00024
"304" 2020 167 23.5 79.886589 -28.419735 0.239904 0.239917 -0.000301
"305" 2020 168 0 96.261436 -34.485622 0.242204 0.239914 -0.000356
"306" 2020 168 0.5 117.274979 -26.457863 0.244455 0.239912 -0.000422
"307" 2020 168 1 140.612289 -21.250599 0.246582 0.23991 -0.000484
"308" 2020 168 1.5 165.513962 -16.868809 0.248554 0.239908 -0.000541
"309" 2020 168 2 193.94104 -13.575453 0.250355 0.239905 -0.000589
"310" 2020 168 2.5 181.909973 8.41832 0.25199 0.239898 -0.000626
"311" 2020 168 3 206.438904 12.076484 0.25364 0.239889 -0.000657
"312" 2020 168 3.5 227.222336 -9.421686 0.25574 0.239864 -0.000636
"313" 2020 168 4 254.607193 -27.076256 0.258534 0.239845 -0.000613
"314" 2020 168 4.5 260.12439 -26.758982 0.261866 0.239825 -0.000613
"315" 2020 168 5 274.068604 -32.919632 0.265898 0.239817 -0.00061
"316" 2020 168 5.5 275.152527 -29.658272 0.270492 0.239817 -0.000608
"317" 2020 168 6 284.513062 -34.036674 0.275766 0.239836 -0.000599
"318" 2020 168 6.5 276.817596 -40.782856 0.280475 0.239877 -0.00058
