"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V10"
"4749" 2020 260 14 34.409893 -6.626414 0.229724 0.219811 4.6e-05
"4750" 2020 260 14.5 33.975189 -8.242236 0.229802 0.219844 4.5e-05
"4751" 2020 260 15 33.585983 -10.071914 0.229942 0.219878 4.3e-05
"4752" 2020 260 15.5 36.687847 -11.325541 0.230084 0.219912 4.2e-05
"4753" 2020 260 16 39.806263 -12.974592 0.230225 0.219946 4.1e-05
"4754" 2020 260 16.5 42.958397 -14.746787 0.230365 0.219981 4.1e-05
"4755" 2020 260 17 46.126583 -16.619606 0.230504 0.220016 4e-05
"4756" 2020 260 17.5 49.151241 -18.500757 0.23064 0.220051 3.9e-05
"4757" 2020 260 18 52.363174 -20.564968 0.230774 0.220087 3.9e-05
"4758" 2020 260 18.5 47.228886 -18.908386 0.230912 0.220123 3.8e-05
"4759" 2020 260 19 41.821419 -16.82444 0.231056 0.22016 3.7e-05
"4760" 2020 260 19.5 37.250031 -15.26795 0.231202 0.220196 3.6e-05
"4761" 2020 260 20 32.707489 -13.709341 0.231351 0.220234 3.5e-05
"4762" 2020 260 20.5 28.581039 -12.375006 0.2315 0.220272 3.4e-05
"4763" 2020 260 21 24.118668 -10.834631 0.231652 0.22031 3.2e-05
"4764" 2020 260 21.5 26.323318 -13.234224 0.23175 0.220348 3.2e-05
"4765" 2020 260 22 28.199678 -16.261375 0.231797 0.220387 3.3e-05
"4766" 2020 260 22.5 33.359364 -13.740643 0.231796 0.220426 -2.4e-05
"4767" 2020 260 23 36.712753 -15.990214 0.231746 0.220464 -9.1e-05
"4768" 2020 260 23.5 39.871517 -17.483635 0.231645 0.220501 -0.000164
"4769" 2020 261 0 43.198277 -18.988274 0.231491 0.220538 -0.000198
"4770" 2020 261 0.5 54.878307 -8.010888 0.231338 0.220571 -0.000361
"4771" 2020 261 1 46.093788 6.99522 0.231179 0.220594 -0.00048
"4772" 2020 261 1.5 74.006256 7.534441 0.230954 0.220588 -0.000614
"4773" 2020 261 2 95.8666 12.442061 0.23069 0.220568 -0.000709
"4774" 2020 261 2.5 120.500786 17.007645 0.230381 0.220533 -0.000796
"4775" 2020 261 3 143.671524 21.280348 0.23003 0.220484 -0.000872
"4776" 2020 261 3.5 215.053619 -1.576918 0.229546 0.220392 -0.000932
"4777" 2020 261 4 207.774307 13.763524 0.229063 0.220305 -0.000917
"4778" 2020 261 4.5 206.252396 20.729345 0.228597 0.220217 -0.000952
"4779" 2020 261 5 202.178436 25.813944 0.228164 0.220127 -0.000987
"4780" 2020 261 5.5 213.796844 27.870014 0.227732 0.220028 -0.001015
"4781" 2020 261 6 233.816925 31.032515 0.227272 0.219915 -0.001015
"4782" 2020 261 6.5 311.274414 3.025769 0.226653 0.219758 -0.00098
"4783" 2020 261 7 287.230713 11.262586 0.226077 0.219614 -0.000906
"4784" 2020 261 7.5 273.730225 10.726955 0.225529 0.219477 -0.000834
"4785" 2020 261 8 258.951904 10.098447 0.225001 0.219349 -0.000751
"4786" 2020 261 8.5 237.733246 10.076442 0.224495 0.219234 -0.000653
"4787" 2020 261 9 211.341705 10.237873 0.224013 0.219136 -0.000542
"4788" 2020 261 9.5 179.916626 7.161071 0.223542 0.219062 -0.00041
"4789" 2020 261 10 142.247635 7.294859 0.223088 0.219014 -0.000274
"4790" 2020 261 10.5 34.605221 -27.6665 0.222826 0.21903 6e-05
"4791" 2020 261 11 34.809074 -20.380999 0.222565 0.219045 5.4e-05
"4792" 2020 261 11.5 34.562752 -18.760515 0.222307 0.219059 5.1e-05
"4793" 2020 261 12 34.920372 -18.150587 0.222048 0.219073 4.9e-05
"4794" 2020 261 12.5 33.306961 -19.883163 0.221801 0.219086 4.7e-05
"4795" 2020 261 13 31.89992 -21.902081 0.221566 0.219099 4.5e-05
"4796" 2020 261 13.5 30.617792 -23.971197 0.221342 0.219112 4.4e-05
"4797" 2020 261 14 29.434031 -26.071434 0.221126 0.219124 4.2e-05
"4798" 2020 261 14.5 28.349611 -28.290596 0.220919 0.219136 4.1e-05
"4799" 2020 261 15 28.152742 -32.441189 0.220715 0.219147 4e-05
"4800" 2020 261 15.5 25.278862 -28.64109 0.220532 0.219158 3.9e-05
"4801" 2020 261 16 23.497709 -26.926914 0.220361 0.219169 3.8e-05
"4802" 2020 261 16.5 21.936375 -25.476997 0.220202 0.21918 3.6e-05
"4803" 2020 261 17 20.482582 -24.044186 0.220054 0.219191 3.5e-05
"4804" 2020 261 17.5 19.111076 -22.619415 0.219915 0.219201 3.4e-05
"4805" 2020 261 18 17.800072 -21.152718 0.219786 0.219211 3.3e-05
"4806" 2020 261 18.5 16.376329 -19.13789 0.219667 0.219221 3.2e-05
"4807" 2020 261 19 14.871677 -17.065029 0.219559 0.219231 3.1e-05
"4808" 2020 261 19.5 13.229096 -14.757605 0.219462 0.219241 3e-05
"4809" 2020 261 20 11.368048 -12.178917 0.219379 0.219251 2.9e-05
"4810" 2020 261 20.5 10.229682 -10.774169 0.219303 0.219261 2.9e-05
"4811" 2020 261 21 10.134771 -10.84452 0.219228 0.219271 2.8e-05
"4812" 2020 261 21.5 9.563273 -11.342756 0.219158 0.21928 2.9e-05
"4813" 2020 261 22 9.203218 -12.397388 0.21909 0.21929 2.9e-05
"4814" 2020 261 22.5 12.49193 -10.881529 0.219019 0.219297 -2.6e-05
"4815" 2020 261 23 15.392233 -13.299475 0.218948 0.219301 -9e-05
"4816" 2020 261 23.5 18.80485 -15.191032 0.218878 0.219303 -0.000163
"4817" 2020 262 0 22.501009 -17.086754 0.218808 0.219302 -0.000234
"4818" 2020 262 0.5 33.848793 -8.812988 0.218732 0.219293 -0.00036
"4819" 2020 262 1 47.168636 -3.200585 0.218648 0.219274 -0.000485
"4820" 2020 262 1.5 62.27697 1.872234 0.218551 0.219245 -0.000604
"4821" 2020 262 2 78.98333 6.707399 0.218432 0.219204 -0.000715
"4822" 2020 262 2.5 97.502014 11.416842 0.218285 0.219152 -0.000815
"4823" 2020 262 3 118.076721 16.014959 0.218104 0.219088 -0.000904
"4824" 2020 262 3.5 149.035217 12.903721 0.217862 0.219006 -0.000968
"4825" 2020 262 4 179.265366 11.903059 0.21756 0.218906 -0.000996
"4826" 2020 262 4.5 212.479446 10.162267 0.217198 0.218787 -0.001014
"4827" 2020 262 5 247.01178 7.771261 0.216778 0.218647 -0.001023
"4828" 2020 262 5.5 282.990265 4.370955 0.216299 0.218484 -0.001025
"4829" 2020 262 6 317.287567 1.716939 0.215768 0.2183 -0.001016
"4830" 2020 262 6.5 322.971558 -11.421627 0.215232 0.218112 -0.000966
"4831" 2020 262 7 311.682312 -11.969 0.214711 0.217931 -0.000902
"4832" 2020 262 7.5 294.227325 -10.284065 0.214214 0.21776 -0.000827
"4833" 2020 262 8 271.414368 -7.21172 0.213747 0.217604 -0.000739
"4834" 2020 262 8.5 243.102097 -2.738304 0.213312 0.217467 -0.000638
"4835" 2020 262 9 210.458176 2.396313 0.212909 0.217351 -0.000524
"4836" 2020 262 9.5 172.274979 3.851445 0.212535 0.217262 -0.000392
"4837" 2020 262 10 130.523346 8.031478 0.212195 0.217202 -0.000257
"4838" 2020 262 10.5 34.159119 -37.845005 0.211981 0.217203 6.9e-05
"4839" 2020 262 11 26.707472 -18.402134 0.211815 0.217205 6e-05
"4840" 2020 262 11.5 24.096083 -13.616493 0.211667 0.217207 5.6e-05
"4841" 2020 262 12 21.866171 -10.437509 0.211533 0.217209 5.3e-05
"4842" 2020 262 12.5 20.08482 -10.6971 0.211412 0.217211 5.1e-05
"4843" 2020 262 13 18.640951 -10.920909 0.211301 0.217213 4.9e-05
"4844" 2020 262 13.5 17.371367 -11.107368 0.211199 0.217214 4.7e-05
"4845" 2020 262 14 16.216921 -11.223801 0.211104 0.217216 4.5e-05
"4846" 2020 262 14.5 15.161362 -11.291271 0.211017 0.217218 4.4e-05
"4847" 2020 262 15 14.190117 -11.311164 0.210936 0.21722 4.2e-05
"4848" 2020 262 15.5 12.865405 -10.693714 0.210865 0.217222 4e-05
"4849" 2020 262 16 11.577754 -9.987085 0.210802 0.217224 3.9e-05
"4850" 2020 262 16.5 10.30898 -9.184055 0.210747 0.217226 3.7e-05
"4851" 2020 262 17 9.593172 -9.011847 0.210697 0.217228 3.6e-05
"4852" 2020 262 17.5 9.207391 -9.195011 0.210649 0.21723 3.4e-05
"4853" 2020 262 18 8.844536 -9.352258 0.210605 0.217232 3.3e-05
"4854" 2020 262 18.5 8.464276 -9.377582 0.210563 0.217234 3.3e-05
"4855" 2020 262 19 8.092878 -9.519031 0.210523 0.217236 3.2e-05
"4856" 2020 262 19.5 8.197494 -10.470115 0.210483 0.217238 3.2e-05
"4857" 2020 262 20 8.471757 -11.823852 0.210442 0.217239 3.2e-05
"4858" 2020 262 20.5 8.649624 -13.132516 0.2104 0.217241 3.1e-05
"4859" 2020 262 21 8.752276 -14.407131 0.210357 0.217243 3.1e-05
"4860" 2020 262 21.5 8.113371 -16.138035 0.210319 0.217245 3.1e-05
"4861" 2020 262 22 7.481613 -18.200855 0.210286 0.217246 3.1e-05
"4862" 2020 262 22.5 9.403373 -13.27 0.210254 0.217246 -2.8e-05
"4863" 2020 262 23 10.837957 -14.459734 0.210226 0.217245 -9.5e-05
"4864" 2020 262 23.5 12.448545 -14.793463 0.210201 0.217241 -0.00017
"4865" 2020 263 0 14.139817 -15.0161 0.210179 0.217237 -0.000248
"4866" 2020 263 0.5 22.658836 -5.180774 0.210157 0.217225 -0.000363
"4867" 2020 263 1 32.648209 0.720852 0.210136 0.217206 -0.000491
"4868" 2020 263 1.5 43.396271 5.278653 0.210116 0.217178 -0.000618
"4869" 2020 263 2 57.870949 8.082355 0.210089 0.217139 -0.000742
"4870" 2020 263 2.5 121.560959 1.744656 0.209953 0.217062 -0.000859
"4871" 2020 263 3 135.399963 11.273096 0.209793 0.216977 -0.00088
"4872" 2020 263 3.5 150.294968 11.654487 0.209607 0.216884 -0.000941
"4873" 2020 263 4 164.630127 14.165232 0.209395 0.216781 -0.000979
"4874" 2020 263 4.5 179.563522 16.847837 0.209159 0.21667 -0.001005
"4875" 2020 263 5 195.302963 19.682518 0.208901 0.216549 -0.001017
"4876" 2020 263 5.5 211.795609 22.598141 0.208624 0.216416 -0.001012
"4877" 2020 263 6 228.963486 25.34255 0.208333 0.216272 -0.000985
"4878" 2020 263 6.5 246.762253 16.596968 0.208005 0.216118 -0.000916
"4879" 2020 263 7 255.171112 11.205247 0.207657 0.215959 -0.000875
"4880" 2020 263 7.5 256.253021 6.147114 0.207302 0.2158 -0.000819
"4881" 2020 263 8 249.706055 1.640538 0.206948 0.215646 -0.000739
"4882" 2020 263 8.5 235.161972 -1.857176 0.2066 0.215503 -0.000639
"4883" 2020 263 9 207.627441 -1.498651 0.206272 0.215379 -0.000523
"4884" 2020 263 9.5 174.115417 -3.863298 0.205959 0.215279 -0.000387
"4885" 2020 263 10 135.314392 -2.969153 0.205664 0.215208 -0.000248
"4886" 2020 263 10.5 27.745989 -31.568491 0.205501 0.215207 7.4e-05
"4887" 2020 263 11 25.87805 -21.699556 0.20535 0.215205 6.6e-05
"4888" 2020 263 11.5 24.234556 -18.63212 0.20521 0.215204 6.2e-05
"4889" 2020 263 12 22.830688 -16.623669 0.205079 0.215203 5.9e-05
"4890" 2020 263 12.5 21.689478 -17.626083 0.204957 0.215202 5.6e-05
"4891" 2020 263 13 20.668776 -18.586454 0.204841 0.215201 5.4e-05
"4892" 2020 263 13.5 19.751732 -19.513405 0.204731 0.215199 5.2e-05
"4893" 2020 263 14 18.922976 -20.399948 0.204628 0.215198 5e-05
"4894" 2020 263 14.5 18.17128 -21.25967 0.204529 0.215197 4.8e-05
"4895" 2020 263 15 17.485405 -22.084808 0.204435 0.215196 4.7e-05
"4896" 2020 263 15.5 16.47537 -21.940964 0.204348 0.215195 4.5e-05
"4897" 2020 263 16 15.545667 -21.957792 0.204267 0.215194 4.4e-05
"4898" 2020 263 16.5 14.682734 -21.958303 0.204192 0.215192 4.3e-05
"4899" 2020 263 17 13.876204 -21.911415 0.204123 0.215191 4.2e-05
"4900" 2020 263 17.5 13.118358 -21.824997 0.204058 0.21519 4.1e-05
"4901" 2020 263 18 12.40256 -21.705803 0.203999 0.215189 4e-05
"4902" 2020 263 18.5 11.897427 -21.944166 0.203942 0.215188 3.9e-05
"4903" 2020 263 19 11.401548 -22.180914 0.20389 0.215187 3.9e-05
"4904" 2020 263 19.5 10.920144 -22.390879 0.20384 0.215186 3.8e-05
"4905" 2020 263 20 10.457279 -22.572636 0.203794 0.215185 3.8e-05
"4906" 2020 263 20.5 10.00525 -22.692015 0.203751 0.215184 3.7e-05
"4907" 2020 263 21 9.625681 -23.136864 0.20371 0.215183 3.6e-05
"4908" 2020 263 21.5 9.440687 -28.128029 0.203671 0.215182 3.7e-05
"4909" 2020 263 22 9.621118 -36.642506 0.203632 0.215181 3.7e-05
"4910" 2020 263 22.5 15.238991 -35.286736 0.203585 0.215176 -2.4e-05
"4911" 2020 263 23 22.353693 -43.859226 0.203534 0.215166 -0.000101
"4912" 2020 263 23.5 30.202806 -51.004402 0.203478 0.215151 -0.000184
"4913" 2020 264 0 37.243927 -56.745564 0.203415 0.215131 -0.000248
"4914" 2020 264 0.5 53.558746 -37.298744 0.203337 0.215099 -0.000384
"4915" 2020 264 1 71.775604 -21.826178 0.20324 0.215056 -0.000493
"4916" 2020 264 1.5 91.686981 -8.376297 0.203119 0.214999 -0.000593
"4917" 2020 264 2 113.519104 3.2209 0.202971 0.214928 -0.000684
"4918" 2020 264 2.5 137.239944 13.262224 0.202791 0.214843 -0.000766
"4919" 2020 264 3 163.741196 21.61195 0.202573 0.21474 -0.000842
"4920" 2020 264 3.5 186.759613 14.212154 0.202324 0.214623 -0.000888
"4921" 2020 264 4 204.19165 14.430428 0.202047 0.214495 -0.000916
"4922" 2020 264 4.5 220.935974 16.071442 0.201746 0.214357 -0.000936
"4923" 2020 264 5 237.44754 18.28211 0.201422 0.214208 -0.000947
"4924" 2020 264 5.5 253.542908 20.947384 0.201079 0.214049 -0.000951
"4925" 2020 264 6 268.933563 24.078335 0.200717 0.21388 -0.000944
"4926" 2020 264 6.5 262.29776 13.684353 0.200365 0.213715 -0.000901
"4927" 2020 264 7 247.13501 10.77432 0.200034 0.213559 -0.000843
"4928" 2020 264 7.5 228.587875 9.196454 0.199726 0.213415 -0.000771
"4929" 2020 264 8 206.869202 8.534646 0.199446 0.213286 -0.000683
"4930" 2020 264 8.5 181.895325 8.704823 0.199195 0.213172 -0.000578
"4931" 2020 264 9 154.23616 8.998386 0.198972 0.213077 -0.000458
"4932" 2020 264 9.5 128.889343 6.429282 0.198758 0.213001 -0.000329
"4933" 2020 264 10 96.665802 8.55313 0.198559 0.212949 -0.000197
"4934" 2020 264 10.5 25.666151 -37.648003 0.198418 0.212946 7.6e-05
"4935" 2020 264 11 23.581636 -28.035545 0.198289 0.212943 7.1e-05
"4936" 2020 264 11.5 22.54653 -25.612 0.198167 0.21294 6.7e-05
"4937" 2020 264 12 21.641428 -23.969034 0.198051 0.212937 6.5e-05
"4938" 2020 264 12.5 20.137716 -19.818436 0.197945 0.212934 6.2e-05
"4939" 2020 264 13 18.863821 -16.38496 0.197847 0.212932 6e-05
"4940" 2020 264 13.5 17.744692 -13.189013 0.197756 0.212929 5.9e-05
"4941" 2020 264 14 16.764202 -10.169426 0.197672 0.212926 5.7e-05
"4942" 2020 264 14.5 15.929086 -7.339435 0.197593 0.212924 5.6e-05
"4943" 2020 264 15 15.286218 -4.723186 0.197518 0.212921 5.4e-05
"4944" 2020 264 15.5 14.289692 -8.055277 0.19745 0.212919 5.3e-05
"4945" 2020 264 16 13.18008 -10.451679 0.197389 0.212917 5.1e-05
"4946" 2020 264 16.5 12.056842 -12.482135 0.197334 0.212915 4.9e-05
"4947" 2020 264 17 10.997592 -14.487186 0.197287 0.212912 4.7e-05
"4948" 2020 264 17.5 9.968706 -16.432032 0.197246 0.21291 4.5e-05
"4949" 2020 264 18 9.015916 -18.580999 0.197211 0.212909 4.3e-05
"4950" 2020 264 18.5 7.719148 -15.292858 0.197184 0.212907 4.2e-05
"4951" 2020 264 19 6.987091 -14.536806 0.197162 0.212905 4e-05
"4952" 2020 264 19.5 6.314686 -13.954947 0.197144 0.212903 3.9e-05
"4953" 2020 264 20 5.691074 -13.383543 0.197131 0.212902 3.8e-05
"4954" 2020 264 20.5 5.117114 -12.843046 0.197121 0.2129 3.8e-05
"4955" 2020 264 21 4.597422 -12.335334 0.197114 0.212899 3.7e-05
"4956" 2020 264 21.5 4.50492 -11.636125 0.197139 0.212897 3.7e-05
"4957" 2020 264 22 6.366164 -12.602795 0.197197 0.212896 3.7e-05
"4958" 2020 264 22.5 9.374807 -9.992949 0.197287 0.212894 2e-06
"4959" 2020 264 23 11.989561 -10.270364 0.197409 0.212892 -5e-05
"4960" 2020 264 23.5 14.883577 -10.204461 0.197562 0.212889 -6.9e-05
"4961" 2020 265 0 17.848989 -9.88724 0.197745 0.212887 -8.7e-05
"4962" 2020 265 0.5 23.761143 -6.359861 0.198092 0.212883 -0.000191
"4963" 2020 265 1 30.329916 -3.951069 0.198603 0.212879 -0.000282
"4964" 2020 265 1.5 37.82621 -2.012818 0.199276 0.212875 -0.000359
"4965" 2020 265 2 45.6535 -0.182236 0.200109 0.212872 -0.000426
"4966" 2020 265 2.5 54.018906 1.541418 0.201101 0.212869 -0.000485
"4967" 2020 265 3 62.955723 3.170145 0.202309 0.212867 -0.00054
"4968" 2020 265 3.5 76.354004 6.30502 0.205204 0.212866 -0.000625
"4969" 2020 265 4 95.023056 9.258162 0.20995 0.212868 -0.000712
"4970" 2020 265 4.5 109.320343 12.552121 0.21639 0.212876 -0.000805
"4971" 2020 265 5 208.085022 -23.167645 0.224427 0.212892 -0.000911
"4972" 2020 265 5.5 191.977875 3.060947 0.233555 0.212923 -0.000878
"4973" 2020 265 6 224.801971 -0.097818 0.244472 0.213004 -0.000905
"4974" 2020 265 6.5 204.970535 1.183976 0.252867 0.213156 -0.000867
"4975" 2020 265 7 194.113449 1.469296 0.259162 0.213405 -0.000818
"4976" 2020 265 7.5 197.392075 -8.454584 0.263145 0.213737 -0.000746
"4977" 2020 265 8 189.057434 -12.284356 0.264959 0.214124 -0.000648
"4978" 2020 265 8.5 179.024323 -16.456888 0.264896 0.214529 -0.000535
"4979" 2020 265 9 168.032715 -22.130562 0.263524 0.214918 -0.000407
"4980" 2020 265 9.5 149.76149 -21.955849 0.261931 0.215221 -0.000272
"4981" 2020 265 10 112.699249 -11.153347 0.260473 0.215521 -0.000138
"4982" 2020 265 10.5 49.341171 -26.718929 0.259304 0.215825 7.1e-05
"4983" 2020 265 11 42.087036 -16.354427 0.258275 0.216109 6.7e-05
"4984" 2020 265 11.5 41.62907 -14.207725 0.257328 0.216376 6.4e-05
"4985" 2020 265 12 43.150749 -12.832067 0.256445 0.216627 6.2e-05
"4986" 2020 265 12.5 38.166393 -10.70434 0.25563 0.216865 6e-05
"4987" 2020 265 13 33.95145 -9.50779 0.254854 0.217091 5.8e-05
"4988" 2020 265 13.5 29.76473 -8.07045 0.254113 0.217306 5.6e-05
"4989" 2020 265 14 27.279327 -7.649218 0.253392 0.21751 5.5e-05
"4990" 2020 265 14.5 25.797314 -7.664824 0.252682 0.217705 5.4e-05
"4991" 2020 265 15 24.94482 -7.715665 0.251978 0.21789 5.2e-05
"4992" 2020 265 15.5 25.868286 -9.977745 0.251283 0.218066 5.1e-05
"4993" 2020 265 16 23.867065 -10.945147 0.250627 0.218234 4.8e-05
"4994" 2020 265 16.5 21.659018 -12.09234 0.250008 0.218395 4.6e-05
"4995" 2020 265 17 19.444719 -13.187187 0.249424 0.218548 4.4e-05
"4996" 2020 265 17.5 17.345016 -14.318355 0.248873 0.218696 4.2e-05
"4997" 2020 265 18 15.321776 -15.423426 0.248354 0.218838 4e-05
"4998" 2020 265 18.5 14.653279 -15.109043 0.247855 0.218974 3.9e-05
"4999" 2020 265 19 13.897987 -15.25985 0.247376 0.219106 3.8e-05
"5000" 2020 265 19.5 13.186013 -15.455452 0.246917 0.219233 3.8e-05
"5001" 2020 265 20 12.530017 -15.644506 0.246475 0.219355 3.7e-05
"5002" 2020 265 20.5 11.923471 -15.80431 0.246049 0.219474 3.6e-05
"5003" 2020 265 21 11.361876 -15.949674 0.245639 0.219588 3.6e-05
"5004" 2020 265 21.5 11.287935 -18.641514 0.245241 0.219699 3.6e-05
"5005" 2020 265 22 10.986988 -21.7472 0.244856 0.219806 3.6e-05
"5006" 2020 265 22.5 13.224911 -17.967579 0.244475 0.219908 -1.3e-05
"5007" 2020 265 23 15.090693 -20.013645 0.244108 0.220006 -8.9e-05
"5008" 2020 265 23.5 17.414774 -21.428734 0.243752 0.220098 -0.000167
"5009" 2020 266 0 19.576 -22.492273 0.243403 0.220186 -0.000203
"5010" 2020 266 0.5 30.029999 -13.90554 0.243053 0.220264 -0.000359
"5011" 2020 266 1 41.170837 -6.991947 0.242698 0.220332 -0.000461
"5012" 2020 266 1.5 56.643341 -2.601261 0.242326 0.220388 -0.000557
"5013" 2020 266 2 74.320053 1.47287 0.241927 0.220431 -0.000642
"5014" 2020 266 2.5 93.952034 5.291723 0.241497 0.22046 -0.000718
"5015" 2020 266 3 115.85675 8.711363 0.24103 0.220474 -0.000785
"5016" 2020 266 3.5 131.493454 1.460874 0.240534 0.220476 -0.000825
"5017" 2020 266 4 143.191528 -0.807767 0.240015 0.22047 -0.00084
"5018" 2020 266 4.5 154.231995 -2.336341 0.239474 0.220455 -0.000835
"5019" 2020 266 5 165.080368 -3.666811 0.238918 0.220432 -0.000843
"5020" 2020 266 5.5 175.581284 -4.78231 0.23835 0.220399 -0.000854
"5021" 2020 266 6 185.236664 -5.476298 0.237775 0.220358 -0.000838
"5022" 2020 266 6.5 179.982071 -9.867001 0.237223 0.220317 -0.000797
"5023" 2020 266 7 169.088989 -9.907639 0.236704 0.220278 -0.000741
"5024" 2020 266 7.5 156.021332 -9.417688 0.236219 0.220245 -0.000668
"5025" 2020 266 8 141.584702 -8.888382 0.235765 0.220218 -0.000579
"5026" 2020 266 8.5 124.946358 -7.996525 0.235339 0.2202 -0.000473
"5027" 2020 266 9 106.750633 -7.052733 0.234939 0.220192 -0.000354
"5028" 2020 266 9.5 98.418114 -10.006358 0.234517 0.220192 -0.000231
"5029" 2020 266 10 82.314011 -8.25544 0.234078 0.220206 -0.000108
"5030" 2020 266 10.5 40.558048 -25.443624 0.233689 0.220246 7.1e-05
"5031" 2020 266 11 39.392292 -19.255342 0.233312 0.220284 6.8e-05
"5032" 2020 266 11.5 39.110916 -17.057747 0.232941 0.220321 6.5e-05
"5033" 2020 266 12 38.355518 -14.442642 0.232579 0.220356 6.3e-05
"5034" 2020 266 12.5 36.396435 -13.089845 0.232235 0.22039 6.2e-05
"5035" 2020 266 13 34.508675 -11.736396 0.231907 0.220423 6e-05
"5036" 2020 266 13.5 32.626987 -10.149774 0.231596 0.220454 5.9e-05
"5037" 2020 266 14 30.734404 -8.295901 0.231301 0.220485 5.7e-05
"5038" 2020 266 14.5 28.828119 -6.179534 0.231023 0.220514 5.6e-05
"5039" 2020 266 15 26.898224 -3.81184 0.23076 0.220543 5.4e-05
"5040" 2020 266 15.5 25.339886 -3.538872 0.230511 0.220571 5.3e-05
"5041" 2020 266 16 23.977291 -3.635062 0.230274 0.220598 5.2e-05
"5042" 2020 266 16.5 22.726255 -3.686409 0.230048 0.220624 5.2e-05
"5043" 2020 266 17 21.560669 -3.647717 0.229832 0.220649 5.1e-05
"5044" 2020 266 17.5 20.460447 -3.531125 0.229626 0.220674 5e-05
"5045" 2020 266 18 19.406443 -3.348784 0.229429 0.220698 4.9e-05
"5046" 2020 266 18.5 19.018167 -3.314112 0.229236 0.220722 4.9e-05
"5047" 2020 266 19 18.678612 -3.266885 0.229048 0.220745 4.8e-05
"5048" 2020 266 19.5 18.372173 -3.184248 0.228863 0.220767 4.8e-05
"5049" 2020 266 20 18.09403 -3.063205 0.228683 0.220789 4.7e-05
"5050" 2020 266 20.5 17.8379 -2.902906 0.228505 0.22081 4.7e-05
"5051" 2020 266 21 17.5982 -2.711945 0.228331 0.220831 4.6e-05
"5052" 2020 266 21.5 16.122375 -3.516179 0.228169 0.220851 4.6e-05
"5053" 2020 266 22 14.773323 -4.487431 0.228017 0.220871 4.6e-05
"5054" 2020 266 22.5 17.169397 2.304502 0.227869 0.220888 3e-06
"5055" 2020 266 23 21.026945 1.460514 0.227727 0.220902 -8.4e-05
"5056" 2020 266 23.5 22.393616 2.844157 0.227591 0.220913 -0.000121
"5057" 2020 267 0 23.376316 4.571886 0.22746 0.220922 -0.00015
"5058" 2020 267 0.5 35.192657 18.258781 0.227319 0.220923 -0.000323
"5059" 2020 267 1 47.52195 31.447428 0.227163 0.220916 -0.000469
"5060" 2020 267 1.5 58.863476 45.751038 0.22699 0.220902 -0.000554
"5061" 2020 267 2 70.488556 60.374275 0.226796 0.22088 -0.000627
"5062" 2020 267 2.5 82.470268 75.407372 0.226579 0.220851 -0.000689
"5063" 2020 267 3 94.853371 90.86689 0.226335 0.220815 -0.000742
"5064" 2020 267 3.5 102.173477 80.761681 0.226076 0.220774 -0.000762
"5065" 2020 267 4 107.551369 72.977844 0.225806 0.22073 -0.000772
"5066" 2020 267 4.5 112.429001 65.412895 0.225529 0.220682 -0.000775
"5067" 2020 267 5 116.68898 58.076672 0.225245 0.220631 -0.000764
"5068" 2020 267 5.5 120.548233 50.693466 0.224958 0.220578 -0.000751
"5069" 2020 267 6 124.035187 43.201054 0.224668 0.220521 -0.000737
"5070" 2020 267 6.5 122.901108 39.859753 0.224382 0.220465 -0.000705
"5071" 2020 267 7 118.659851 38.530083 0.224105 0.220411 -0.000657
"5072" 2020 267 7.5 112.528122 37.510193 0.223836 0.22036 -0.000595
"5073" 2020 267 8 104.435074 36.748314 0.223578 0.220314 -0.00052
"5074" 2020 267 8.5 94.39949 36.382744 0.22333 0.220275 -0.000433
"5075" 2020 267 9 82.46637 36.445461 0.223092 0.220244 -0.000335
"5076" 2020 267 9.5 65.152916 36.708645 0.222872 0.220224 -0.000225
"5077" 2020 267 10 48.236313 36.878872 0.222672 0.220215 -0.000117
"5078" 2020 267 10.5 21.488285 -1.113074 0.222509 0.220223 5.6e-05
"5079" 2020 267 11 19.218248 5.110115 0.222363 0.22023 5.3e-05
"5080" 2020 267 11.5 17.477266 8.102009 0.222229 0.220238 5.2e-05
"5081" 2020 267 12 15.928452 10.550856 0.222107 0.220245 5.1e-05
"5082" 2020 267 12.5 14.824581 8.041171 0.221992 0.220252 5e-05
"5083" 2020 267 13 13.840194 5.51471 0.221886 0.220259 4.9e-05
"5084" 2020 267 13.5 12.894527 3.315929 0.221786 0.220266 4.8e-05
"5085" 2020 267 14 11.928665 1.470303 0.221693 0.220273 4.8e-05
"5086" 2020 267 14.5 10.801928 0.011827 0.221608 0.220279 4.7e-05
"5087" 2020 267 15 6.985272 0.133034 0.221549 0.220286 4.5e-05
"5088" 2020 267 15.5 9.192355 -0.555139 0.221475 0.220293 4.5e-05
"5089" 2020 267 16 9.457341 0.257234 0.2214 0.220299 4.4e-05
"5090" 2020 267 16.5 9.45554 1.061789 0.221326 0.220305 4.3e-05
"5091" 2020 267 17 9.532139 1.93123 0.221252 0.220311 4.3e-05
"5092" 2020 267 17.5 9.539266 2.870535 0.221177 0.220317 4.2e-05
"5093" 2020 267 18 9.500931 3.834896 0.221104 0.220323 4.1e-05
"5094" 2020 267 18.5 8.706245 2.172574 0.221036 0.220328 4e-05
"5095" 2020 267 19 8.178073 0.974836 0.220972 0.220334 3.9e-05
